Time,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time (ms),Total Average Response Time (ms),Total Min Response Time (ms),Total Max Response Time (ms),Total Average Content Size,%CPU,%MEM,%Failure
19:03:46,4380,,Aggregated,459.8,176.9,3200.0,4300.0,5300.0,6000.0,8200.0,9500.0,11000.0,12000.0,15000.0,17000.0,23000.0,793109,246130,3200.0,3766.48067715195,0.9718899964354932,23095.361182000488,10636.151324723336,104.0,0.7,38.473249238799475
19:03:47,4382,,Aggregated,455.9,178.0,3200.0,4300.0,5300.0,6000.0,8300.0,9500.0,11000.0,12000.0,15000.0,17000.0,23000.0,793535,246256,3200.0,3769.0619474164814,0.9718899964354932,23095.361182000488,10635.661900231244,104.0,0.6,39.04364992322878
19:03:49,4384,,Aggregated,452.1,233.3,3200.0,4300.0,5300.0,6100.0,8300.0,9500.0,11000.0,12000.0,15000.0,17000.0,23000.0,793679,246256,3200.0,3770.382670968982,0.9718899964354932,23095.361182000488,10637.125882126147,104.0,0.5,51.603627516036276
19:03:50,4386,,Aggregated,458.1,223.0,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,794602,246256,3200.0,3775.478285622784,0.9718899964354932,23095.361182000488,10642.894864347183,104.0,0.5,48.679327657716655
19:03:51,4388,,Aggregated,415.5,205.4,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,795014,246659,3200.0,3776.296995790544,0.9718899964354932,23095.361182000488,10637.472797963306,104.0,0.6,49.434416365824305
19:03:52,4390,,Aggregated,458.4,158.9,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,795401,246746,3200.0,3777.0572346544686,0.9718899964354932,23095.361182000488,10637.05124459235,,,34.66404886561955
19:03:53,4392,,Aggregated,457.4,169.1,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,796105,247351,3200.0,3779.197066356213,0.9718899964354932,23095.361182000488,10629.929642446665,104.0,0.7,36.969829470922605
19:03:54,4394,,Aggregated,479.2,170.5,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,796644,247792,3200.0,3780.614785197044,0.9718899964354932,23095.361182000488,10624.309436837531,104.0,0.7,35.580133555926544
19:03:55,4396,,Aggregated,438.8,216.2,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,796682,247802,3200.0,3780.879299625321,0.9718899964354932,23095.361182000488,10624.265085692912,104.0,0.5,49.27073837739289
19:03:56,4398,,Aggregated,451.2,231.8,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,797774,247855,3200.0,3788.306764992904,0.9718899964354932,23095.361182000488,10630.41514890182,104.0,0.5,51.37411347517731
19:03:57,4400,,Aggregated,465.3,241.3,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,798016,248086,3200.0,3788.5163046482458,0.9718899964354932,23095.361182000488,10627.330383100089,104.0,0.6,51.85901568880292
19:03:58,4402,,Aggregated,407.7,210.9,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,798568,248290,3200.0,3789.3845424947976,0.9718899964354932,23095.361182000488,10627.212613077409,104.0,0.6,51.72921265636498
19:03:59,4404,,Aggregated,468.6,183.2,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,799243,248913,3200.0,3790.7019567090606,0.9718899964354932,23095.361182000488,10619.64694592258,104.0,0.7,39.09517712334613
19:04:01,4406,,Aggregated,494.6,203.4,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,799635,249154,3200.0,3792.017665588626,0.9718899964354932,23095.361182000488,10616.43032508582,104.0,0.6,41.12414071977356
19:04:02,4408,,Aggregated,494.6,203.4,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,799640,249154,3200.0,3792.0515763439207,0.9718899964354932,23095.361182000488,10616.455571257064,104.0,0.5,41.12414071977356
19:04:03,4410,,Aggregated,462.1,250.4,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,800987,249458,3200.0,3799.146984504576,0.9718899964354932,23095.361182000488,10620.199704864124,104.0,0.5,54.18740532352304
19:04:04,4412,,Aggregated,438.5,249.0,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,801130,249555,3200.0,3799.23845018878,0.9718899964354932,23095.361182000488,10619.17273850686,104.0,0.6,56.78449258836944
19:04:05,4414,,Aggregated,480.2,203.3,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,801798,249894,3200.0,3800.634173821076,0.9718899964354932,23095.361182000488,10617.380417511642,104.0,0.7,42.336526447313624
19:04:06,4416,,Aggregated,464.9,185.3,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,802359,250433,3200.0,3801.7418070060257,0.9718899964354932,23095.361182000488,10610.277545338184,104.0,0.7,39.8580339858034
19:04:08,4418,,Aggregated,532.7,231.2,3200.0,4300.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,802488,250459,3200.0,3802.327099541981,0.9718899964354932,23095.361182000488,10610.267265055676,104.0,0.5,43.40153932795194
19:04:09,4420,,Aggregated,532.7,231.2,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,803502,250459,3200.0,3809.003681657633,0.9718899964354932,23095.361182000488,10617.864677374791,104.0,0.5,43.40153932795194
19:04:10,4422,,Aggregated,446.4,237.3,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,804066,250984,3200.0,3809.6348234748434,0.9718899964354932,23095.361182000488,10611.100298980433,104.0,0.6,53.15860215053764
19:04:11,4424,,Aggregated,491.9,216.9,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,804157,251024,3200.0,3809.7399908424472,0.9718899964354932,23095.361182000488,10610.945572817249,104.0,0.6,44.094328115470624
19:04:12,4426,,Aggregated,474.6,200.9,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,804862,251410,3200.0,3811.783597801966,0.9718899964354932,23095.361182000488,10607.782465814016,104.0,0.7,42.33038348082596
19:04:13,4428,,Aggregated,448.9,187.0,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,805444,251802,3200.0,3813.895300286112,0.9718899964354932,23095.361182000488,10603.671654391865,104.0,0.6,41.65738471820005
19:04:14,4430,,Aggregated,503.6,207.2,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,805633,251802,3200.0,3815.4077490470745,0.9718899964354932,23095.361182000488,10604.455773286349,104.0,0.6,41.14376489277204
19:04:15,4432,,Aggregated,461.9,259.4,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,806568,251802,3200.0,3820.131180350883,0.9718899964354932,23095.361182000488,10610.949994296823,104.0,0.5,56.159341848885035
19:04:16,4434,,Aggregated,446.7,225.3,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,807148,252357,3200.0,3820.9741818375137,0.9718899964354932,23095.361182000488,10603.600993869772,104.0,0.5,50.43653458697113
19:04:17,4436,,Aggregated,435.2,223.6,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,807240,252431,3200.0,3821.034016503289,0.9718899964354932,23095.361182000488,10602.66610425648,104.0,0.6,51.37867647058824
19:04:18,4438,,Aggregated,462.6,176.2,3200.0,4400.0,5300.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,807853,252634,3200.0,3822.780174175214,0.9718899964354932,23095.361182000488,10602.89299662191,104.0,0.6,38.089061824470384
19:04:19,4440,,Aggregated,482.8,197.6,3200.0,4400.0,5400.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,808502,253135,3200.0,3824.7498550217542,0.9718899964354932,23095.361182000488,10596.57105981185,104.0,0.6,40.927920463960234
19:04:20,4442,,Aggregated,489.1,197.2,3200.0,4400.0,5400.0,6100.0,8300.0,9600.0,11000.0,12000.0,15000.0,17000.0,23000.0,808800,253220,3200.0,3826.5492699862634,0.9718899964354932,23095.361182000488,10596.551410731949,104.0,0.6,40.31895317930893
19:04:21,4444,,Aggregated,450.7,232.0,3300.0,4400.0,5400.0,6100.0,8300.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,808945,253220,3300.0,3827.887204167497,0.9718899964354932,23095.361182000488,10597.849007040031,104.0,0.6,51.475482582649214
19:04:22,4446,,Aggregated,463.3,223.9,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,810152,253513,3300.0,3832.4748767455353,0.9718899964354932,23095.361182000488,10600.143560714532,104.0,0.5,48.32721778545219
19:04:24,4448,,Aggregated,468.7,219.6,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,810416,253730,3300.0,3832.620903646555,0.9718899964354932,23095.361182000488,10597.328523869222,104.0,0.6,46.852997653082994
19:04:25,4450,,Aggregated,486.3,176.7,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,810788,253730,3300.0,3833.56658773493,0.9718899964354932,23095.361182000488,10600.076523086183,104.0,0.6,36.33559531153608
19:04:26,4452,,Aggregated,483.0,192.8,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,811609,254488,3300.0,3835.7574061158753,0.9718899964354932,23095.361182000488,10590.352042670793,104.0,0.6,39.917184265010356
19:04:27,4454,,Aggregated,483.0,192.8,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,811735,254530,3300.0,3836.44810484823,0.9718899964354932,23095.361182000488,10590.06960030059,104.0,0.5,39.917184265010356
19:04:28,4456,,Aggregated,474.5,244.6,3300.0,4400.0,5400.0,6100.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,812268,254530,3300.0,3841.3405496430696,0.9718899964354932,23095.361182000488,10593.772140475803,104.0,0.5,51.54899894625922
19:04:29,4458,,Aggregated,451.0,211.0,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,813220,254947,3300.0,3843.422772553167,0.9718899964354932,23095.361182000488,10592.015682103243,104.0,0.5,46.78492239467849
19:04:31,4460,,Aggregated,436.4,209.9,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,813454,254953,3300.0,3843.577502177404,0.9718899964354932,23095.361182000488,10593.154098449328,104.0,0.7,48.098075160403305
19:04:32,4462,,Aggregated,458.4,177.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,814094,255481,3300.0,3845.675156632557,0.9718899964354932,23095.361182000488,10586.977638945871,104.0,0.7,38.678010471204196
19:04:33,4464,,Aggregated,465.4,173.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,814725,255908,3300.0,3847.982599829497,0.9718899964354932,23095.361182000488,10581.634837521864,104.0,0.5,37.23678556080791
19:04:34,4466,,Aggregated,465.4,173.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,814726,255908,3300.0,3847.990292012344,0.9718899964354932,23095.361182000488,10581.622210411844,104.0,0.5,37.23678556080791
19:04:35,4468,,Aggregated,453.5,239.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,815941,256095,3300.0,3854.484636623991,0.9718899964354932,23095.361182000488,10586.359224502752,104.0,0.5,52.767364939360526
19:04:36,4470,,Aggregated,431.0,217.8,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,816007,256157,3300.0,3854.572713130704,0.9718899964354932,23095.361182000488,10585.548327404054,104.0,0.6,50.53364269141532
19:04:37,4472,,Aggregated,455.9,217.8,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,816642,256418,3300.0,3856.119393657337,0.9718899964354932,23095.361182000488,10584.657646802394,104.0,0.7,47.77363456898443
19:04:38,4474,,Aggregated,460.7,182.6,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,817357,257115,3300.0,3857.8571637846935,0.9718899964354932,23095.361182000488,10575.668830143988,104.0,0.7,39.635337529845884
19:04:40,4476,,Aggregated,433.0,162.7,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,817649,257300,3300.0,3858.788105553491,0.9718899964354932,23095.361182000488,10573.514630360947,104.0,0.5,37.57505773672055
19:04:41,4478,,Aggregated,498.9,196.9,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,817656,257300,3300.0,3858.8399003857207,0.9718899964354932,23095.361182000488,10573.514776385178,104.0,0.5,39.46682701944278
19:04:42,4480,,Aggregated,442.9,235.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,818957,257558,3300.0,3865.984127995636,0.9718899964354932,23095.361182000488,10577.897262005208,104.0,0.6,53.12711673063898
19:04:43,4482,,Aggregated,442.9,235.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,819034,257631,3300.0,3866.0835949046295,0.9718899964354932,23095.361182000488,10577.036108391105,,,53.12711673063898
19:04:44,4484,,Aggregated,478.8,200.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,819632,257864,3300.0,3867.455519233098,0.9718899964354932,23095.361182000488,10576.759675073692,104.0,0.7,41.83375104427736
19:04:45,4486,,Aggregated,434.5,172.3,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,820358,258575,3300.0,3869.074531904575,0.9718899964354932,23095.361182000488,10567.535610062923,104.0,0.7,39.65477560414269
19:04:46,4488,,Aggregated,469.7,175.8,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,820706,258761,3300.0,3870.4120799403336,0.9718899964354932,23095.361182000488,10565.96222764303,104.0,0.6,37.428145624866936
19:04:47,4490,,Aggregated,469.7,175.8,3300.0,4400.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,820725,258761,3300.0,3870.5888708557454,0.9718899964354932,23095.361182000488,10565.987095555758,104.0,0.5,37.428145624866936
19:04:48,4492,,Aggregated,470.4,261.3,3300.0,4500.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,822085,259088,3300.0,3877.436915489312,0.9718899964354932,23095.361182000488,10569.640495812477,104.0,0.5,55.548469387755105
19:04:49,4494,,Aggregated,466.0,260.4,3300.0,4500.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,822096,259094,3300.0,3877.436467395667,0.9718899964354932,23095.361182000488,10569.544509400364,104.0,0.5,55.879828326180245
19:04:50,4496,,Aggregated,500.8,226.2,3300.0,4500.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,822896,259519,3300.0,3878.675737146366,0.9718899964354932,23095.361182000488,10566.681114016836,104.0,0.6,45.16773162939297
19:04:51,4498,,Aggregated,466.2,191.9,3300.0,4500.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,823589,260173,3300.0,3879.7583901912008,0.9718899964354932,23095.361182000488,10558.677375487045,104.0,0.7,41.16259116259117
19:04:53,4500,,Aggregated,533.9,231.6,3300.0,4500.0,5400.0,6200.0,8400.0,9700.0,11000.0,12000.0,15000.0,17000.0,23000.0,823692,260182,3300.0,3880.456683152994,0.9718899964354932,23095.361182000488,10558.964751387655,104.0,0.5,43.37890990822251
19:04:54,4502,,Aggregated,474.5,272.2,3300.0,4500.0,5400.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,824677,260182,3300.0,3887.008506678954,0.9718899964354932,23095.361182000488,10566.183734965323,104.0,0.5,57.36564805057955
19:04:55,4504,,Aggregated,464.5,255.1,3300.0,4500.0,5400.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,824830,260284,3300.0,3887.120667695175,0.9718899964354932,23095.361182000488,10565.19852090734,104.0,0.6,54.91926803013993
19:04:56,4506,,Aggregated,462.0,251.6,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,825325,260591,3300.0,3887.657804206592,0.9718899964354932,23095.361182000488,10562.01663950565,104.0,0.6,54.45887445887446
19:04:57,4508,,Aggregated,472.5,195.4,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,825917,260924,3300.0,3889.250077156951,0.9718899964354932,23095.361182000488,10559.482412881682,104.0,0.6,41.354497354497354
19:04:58,4510,,Aggregated,435.0,160.8,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,826577,261540,3300.0,3890.5920134961593,0.9718899964354932,23095.361182000488,10551.76156123386,104.0,0.7,36.96551724137932
19:04:59,4512,,Aggregated,481.8,188.8,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,826657,261540,3300.0,3891.156233947353,0.9718899964354932,23095.361182000488,10552.11609651887,104.0,0.6,39.18638439186385
19:05:00,4514,,Aggregated,454.8,251.5,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,827143,261540,3300.0,3894.872533735169,0.9718899964354932,23095.361182000488,10555.587256375258,104.0,0.5,55.299032541776604
19:05:01,4516,,Aggregated,453.0,245.2,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,827972,261807,3300.0,3899.161398304933,0.9718899964354932,23095.361182000488,10556.08425526467,104.0,0.5,54.128035320088294
19:05:02,4518,,Aggregated,432.2,241.1,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,828335,262092,3300.0,3899.6782851280336,0.9718899964354932,23095.361182000488,10552.61350299094,104.0,0.5,55.78435909301249
19:05:03,4520,,Aggregated,447.6,192.4,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,828664,262101,3300.0,3900.3909830061048,0.9718899964354932,23095.361182000488,10553.945402479172,104.0,0.6,42.98480786416443
19:05:05,4522,,Aggregated,445.7,170.6,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,829333,262648,3300.0,3902.5046853984113,0.9718899964354932,23095.361182000488,10547.940167580453,104.0,0.6,38.27686784832847
19:05:06,4524,,Aggregated,462.1,191.9,3300.0,4500.0,5500.0,6200.0,8400.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,829682,262851,3300.0,3904.065870064253,0.9718899964354932,23095.361182000488,10546.019290523358,104.0,0.5,41.52780783380221
19:05:07,4526,,Aggregated,462.1,191.9,3300.0,4500.0,5500.0,6200.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,829762,262851,3300.0,3904.7843987587207,0.9718899964354932,23095.361182000488,10546.244994347777,104.0,0.5,41.52780783380221
19:05:08,4528,,Aggregated,460.9,248.2,3300.0,4500.0,5500.0,6200.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,830775,262851,3300.0,3911.34520888772,0.9718899964354932,23095.361182000488,10552.955558364178,104.0,0.5,53.85116077240182
19:05:09,4530,,Aggregated,421.9,220.2,3300.0,4500.0,5500.0,6200.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,831093,263120,3300.0,3912.03439985185,0.9718899964354932,23095.361182000488,10549.929254608089,104.0,0.5,52.19246266887888
19:05:10,4532,,Aggregated,421.9,220.2,3300.0,4500.0,5500.0,6200.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,831269,263262,3300.0,3912.339754574664,0.9718899964354932,23095.361182000488,10548.139081332276,104.0,0.6,52.19246266887888
19:05:11,4534,,Aggregated,425.9,137.7,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,831828,263569,3300.0,3913.4916312411847,0.9718899964354932,23095.361182000488,10545.23989694985,104.0,0.6,32.33153322376145
19:05:12,4536,,Aggregated,461.2,172.2,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,832521,264075,3300.0,3916.4855365993167,0.9718899964354932,23095.361182000488,10539.972311809552,104.0,0.6,37.33738074588031
19:05:13,4538,,Aggregated,403.8,181.4,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,832922,264250,3300.0,3919.0478362558338,0.9718899964354932,23095.361182000488,10538.63701643131,104.0,0.6,44.923229321446264
19:05:14,4540,,Aggregated,418.6,196.8,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,833108,264250,3300.0,3920.683636703305,0.9718899964354932,23095.361182000488,10538.98339230928,104.0,0.5,47.01385570950789
19:05:15,4542,,Aggregated,428.7,198.7,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,833799,264250,3300.0,3926.065514317736,0.9718899964354932,23095.361182000488,10544.158033290996,104.0,0.5,46.3494285047819
19:05:16,4544,,Aggregated,440.1,214.9,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,834638,264813,3300.0,3928.117247002004,0.9718899964354932,23095.361182000488,10538.60055257489,104.0,0.5,48.82981140649852
19:05:18,4546,,Aggregated,377.5,160.2,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,834825,264934,3300.0,3928.2311182145127,0.9718899964354932,23095.361182000488,10537.424185907226,104.0,0.6,42.43708609271523
19:05:19,4548,,Aggregated,496.4,201.2,3300.0,4500.0,5500.0,6300.0,8500.0,9800.0,11000.0,12000.0,15000.0,17000.0,23000.0,835111,264934,3300.0,3929.359122526047,0.9718899964354932,23095.361182000488,10539.497063264644,104.0,0.6,40.531829170024174
19:05:20,4550,,Aggregated,425.9,208.3,3300.0,4500.0,5500.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,835975,265278,3300.0,3933.7758596931512,0.9718899964354932,23095.361182000488,10538.178128532552,104.0,0.6,48.90819441183377
19:05:21,4552,,Aggregated,421.2,201.7,3300.0,4500.0,5500.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,836030,265327,3300.0,3933.93597893158,0.9718899964354932,23095.361182000488,10537.57292322046,104.0,0.6,47.886989553656214
19:05:22,4554,,Aggregated,461.7,193.1,3300.0,4500.0,5500.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,836664,265384,3300.0,3937.526338846408,0.9718899964354932,23095.361182000488,10540.421583813812,104.0,0.6,41.82369504006931
19:05:23,4556,,Aggregated,452.0,197.2,3300.0,4500.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,837280,265954,3300.0,3939.729887232354,0.9718899964354932,23095.361182000488,10533.198370915345,104.0,0.6,43.6283185840708
19:05:24,4558,,Aggregated,397.0,147.1,3300.0,4500.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,837784,266220,3300.0,3941.9741512040514,0.9718899964354932,23095.361182000488,10531.144710331064,104.0,0.7,37.0528967254408
19:05:25,4560,,Aggregated,441.2,166.6,3300.0,4500.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,837860,266220,3300.0,3942.568492190526,0.9718899964354932,23095.361182000488,10531.795884754016,104.0,0.6,37.76065276518585
19:05:26,4562,,Aggregated,451.2,187.4,3300.0,4500.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,838320,266220,3300.0,3944.890722390764,0.9718899964354932,23095.361182000488,10534.34566991125,104.0,0.5,41.533687943262414
19:05:27,4564,,Aggregated,471.2,197.0,3300.0,4600.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,839120,266469,3300.0,3949.088408147278,0.9718899964354932,23095.361182000488,10534.405443798263,104.0,0.5,41.8081494057725
19:05:28,4566,,Aggregated,384.3,197.0,3300.0,4600.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,839274,266585,3300.0,3949.383919252681,0.9718899964354932,23095.361182000488,10533.084403901466,104.0,0.6,51.262034868592245
19:05:29,4568,,Aggregated,412.6,135.7,3300.0,4600.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,839984,266975,3300.0,3951.3944044213695,0.9718899964354932,23095.361182000488,10530.353904360083,104.0,0.6,32.888996606883175
19:05:30,4570,,Aggregated,443.8,164.8,3300.0,4600.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,840600,267550,3300.0,3952.909779912002,0.9718899964354932,23095.361182000488,10523.333051391865,104.0,0.6,37.13384407390717
19:05:32,4572,,Aggregated,439.1,165.1,3300.0,4600.0,5600.0,6300.0,8500.0,9900.0,11000.0,12000.0,15000.0,17000.0,23000.0,841009,267720,3300.0,3955.2284595390383,0.9718899964354932,23095.361182000488,10521.253726178911,104.0,0.5,37.59963561831018
19:05:33,4574,,Aggregated,469.2,232.3,3400.0,4600.0,5600.0,6300.0,8600.0,9900.0,12000.0,12000.0,15000.0,17000.0,23000.0,841962,267720,3400.0,3961.895510806253,0.9718899964354932,23095.361182000488,10526.2751347448,,,49.50980392156863
19:05:34,4576,,Aggregated,479.3,239.3,3400.0,4600.0,5600.0,6300.0,8600.0,9900.0,12000.0,12000.0,15000.0,17000.0,23000.0,842401,268143,3400.0,3962.454223815984,0.9718899964354932,23095.361182000488,10520.966037552187,104.0,0.6,49.92697684122679
